region,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percentage,income_group
East Asia & Pacific,Marshall Islands,2016,126.4000034,180.005,70.220273547957,Upper middle income
Sub-Saharan Africa,Mauritania,1990,4150,1030700.0053,0.402638981144866,Lower middle income
Sub-Saharan Africa,Mauritania,1991,4052.000122,1030700.0053,0.393130891739989,Lower middle income
Sub-Saharan Africa,Mauritania,1992,3953.999939,1030700.0053,0.383622772743572,Lower middle income
Sub-Saharan Africa,Mauritania,1993,3856.000061,1030700.0053,0.374114683338694,Lower middle income
Sub-Saharan Africa,Mauritania,1994,3757.999878,1030700.0053,0.364606564342277,Lower middle income
Sub-Saharan Africa,Mauritania,1995,3660,1030700.0053,0.3550984749374,Lower middle income
Sub-Saharan Africa,Mauritania,1996,3562.000122,1030700.0053,0.345590385532523,Lower middle income
Sub-Saharan Africa,Mauritania,1997,3463.999939,1030700.0053,0.336082266536106,Lower middle income
Sub-Saharan Africa,Mauritania,1998,3366.000061,1030700.0053,0.326574177131228,Lower middle income
Sub-Saharan Africa,Mauritania,1999,3267.999878,1030700.0053,0.317066058134811,Lower middle income
Sub-Saharan Africa,Mauritania,2000,3170,1030700.0053,0.307557968729934,Lower middle income
Sub-Saharan Africa,Mauritania,2001,3070,1030700.0053,0.297855824605961,Lower middle income
Sub-Saharan Africa,Mauritania,2002,2970,1030700.0053,0.288153680481988,Lower middle income
Sub-Saharan Africa,Mauritania,2003,2870,1030700.0053,0.278451536358016,Lower middle income
Sub-Saharan Africa,Mauritania,2004,2770,1030700.0053,0.268749392234043,Lower middle income
Sub-Saharan Africa,Mauritania,2005,2670,1030700.0053,0.25904724811007,Lower middle income
Sub-Saharan Africa,Mauritania,2006,2620,1030700.0053,0.254196176048084,Lower middle income
Sub-Saharan Africa,Mauritania,2007,2570,1030700.0053,0.249345103986098,Lower middle income
Sub-Saharan Africa,Mauritania,2008,2520,1030700.0053,0.244494031924111,Lower middle income
Sub-Saharan Africa,Mauritania,2009,2470,1030700.0053,0.239642959862125,Lower middle income
Sub-Saharan Africa,Mauritania,2010,2420,1030700.0053,0.234791887800139,Lower middle income
Sub-Saharan Africa,Mauritania,2011,2385,1030700.0053,0.231396137356748,Lower middle income
Sub-Saharan Africa,Mauritania,2012,2350,1030700.0053,0.228000386913358,Lower middle income
Sub-Saharan Africa,Mauritania,2013,2315,1030700.0053,0.224604636469967,Lower middle income
Sub-Saharan Africa,Mauritania,2014,2280,1030700.0053,0.221208886026577,Lower middle income
Sub-Saharan Africa,Mauritania,2015,2245,1030700.0053,0.217813135583187,Lower middle income
Sub-Saharan Africa,Mauritania,2016,2210,1030700.0053,0.214417385139796,Lower middle income
Sub-Saharan Africa,Mauritius,1990,410.9999847,2029.9902,20.2464024062776,Upper middle income
Sub-Saharan Africa,Mauritius,1991,411.8000031,2029.9902,20.2858123699316,Upper middle income
Sub-Saharan Africa,Mauritius,1992,412.5999832,2029.9902,20.325220446877,Upper middle income
Sub-Saharan Africa,Mauritius,1993,413.4000015,2029.9902,20.3646304056049,Upper middle income
Sub-Saharan Africa,Mauritius,1994,414.1999817,2029.9902,20.4040384874764,Upper middle income
Sub-Saharan Africa,Mauritius,1995,415,2029.9902,20.4434484462043,Upper middle income
Sub-Saharan Africa,Mauritius,1996,415.8000183,2029.9902,20.4828584049322,Upper middle income
Sub-Saharan Africa,Mauritius,1997,416.5999985,2029.9902,20.5222664868037,Upper middle income
Sub-Saharan Africa,Mauritius,1998,417.4000168,2029.9902,20.5616764455316,Upper middle income
Sub-Saharan Africa,Mauritius,1999,418.1999969,2029.9902,20.601084522477,Upper middle income
Sub-Saharan Africa,Mauritius,2000,419.0000153,2029.9902,20.640494486131,Upper middle income
Sub-Saharan Africa,Mauritius,2001,411.5999985,2029.9902,20.2759598790181,Upper middle income
Sub-Saharan Africa,Mauritius,2002,404.1999817,2029.9902,19.9114252719053,Upper middle income
Sub-Saharan Africa,Mauritius,2003,396.8000031,2029.9902,19.5468925465749,Upper middle income
Sub-Saharan Africa,Mauritius,2004,389.3999863,2029.9902,19.182357939462,Upper middle income
Sub-Saharan Africa,Mauritius,2005,382.0000076,2029.9902,18.8178252092054,Upper middle income
Sub-Saharan Africa,Mauritius,2006,382.4000168,2029.9902,18.8375301910325,Upper middle income
Sub-Saharan Africa,Mauritius,2007,382.7999878,2029.9902,18.857233291077,Upper middle income
Sub-Saharan Africa,Mauritius,2008,383.1999969,2029.9902,18.8769382679778,Upper middle income
Sub-Saharan Africa,Mauritius,2009,383.6000061,2029.9902,18.8966432498049,Upper middle income
Sub-Saharan Africa,Mauritius,2010,384.0000153,2029.9902,18.9163482316319,Upper middle income
Sub-Saharan Africa,Mauritius,2011,384.3999863,2029.9902,18.9360513316764,Upper middle income
Sub-Saharan Africa,Mauritius,2012,384.7999954,2029.9902,18.9557563085773,Upper middle income
Sub-Saharan Africa,Mauritius,2013,385.2000046,2029.9902,18.9754612904043,Upper middle income
Sub-Saharan Africa,Mauritius,2014,385.6000137,2029.9902,18.9951662673051,Upper middle income
Sub-Saharan Africa,Mauritius,2015,385.9999847,2029.9902,19.0148693673497,Upper middle income
Sub-Saharan Africa,Mauritius,2016,386.3999939,2029.9902,19.0345743491767,Upper middle income
Latin America & Caribbean,Mexico,1990,697600,1943950.0115,35.8856964362841,Upper middle income
Latin America & Caribbean,Mexico,1991,695696.0156,1943950.0115,35.7877523333629,Upper middle income
Latin America & Caribbean,Mexico,1992,693792.0313,1943950.0115,35.6898082355859,Upper middle income
Latin America & Caribbean,Mexico,1993,691887.9688,1943950.0115,35.5918601150717,Upper middle income
Latin America & Caribbean,Mexico,1994,689983.9844,1943950.0115,35.4939160121505,Upper middle income
Latin America & Caribbean,Mexico,1995,688080,1943950.0115,35.3959719092293,Upper middle income
Latin America & Caribbean,Mexico,1996,686176.0156,1943950.0115,35.2980278063081,Upper middle income
Latin America & Caribbean,Mexico,1997,684272.0313,1943950.0115,35.2000837085311,Upper middle income
Latin America & Caribbean,Mexico,1998,682367.9688,1943950.0115,35.1021355880169,Upper middle income
Latin America & Caribbean,Mexico,1999,680463.9844,1943950.0115,35.0041914850957,Upper middle income
Latin America & Caribbean,Mexico,2000,678560,1943950.0115,34.9062473821745,Upper middle income
Latin America & Caribbean,Mexico,2001,677013.9844,1943950.0115,34.8267177856903,Upper middle income
Latin America & Caribbean,Mexico,2002,675467.9688,1943950.0115,34.7471881892062,Upper middle income
Latin America & Caribbean,Mexico,2003,673922.0313,1943950.0115,34.667662610315,Upper middle income
Latin America & Caribbean,Mexico,2004,672376.0156,1943950.0115,34.5881330086867,Upper middle income
Latin America & Caribbean,Mexico,2005,670830,1943950.0115,34.5086034122025,Upper middle income
Latin America & Caribbean,Mexico,2006,669660,1943950.0115,34.4484166793607,Upper middle income
Latin America & Caribbean,Mexico,2007,668490,1943950.0115,34.3882299465189,Upper middle income
Latin America & Caribbean,Mexico,2008,667320,1943950.0115,34.3280432136771,Upper middle income
Latin America & Caribbean,Mexico,2009,666150,1943950.0115,34.2678564808352,Upper middle income
Latin America & Caribbean,Mexico,2010,664980,1943950.0115,34.2076697479934,Upper middle income
Latin America & Caribbean,Mexico,2011,664063.9844,1943950.0115,34.1605483922702,Upper middle income
Latin America & Caribbean,Mexico,2012,663147.9688,1943950.0115,34.113427036547,Upper middle income
Latin America & Caribbean,Mexico,2013,662232.0313,1943950.0115,34.0663096984169,Upper middle income
Latin America & Caribbean,Mexico,2014,661316.0156,1943950.0115,34.0191883375495,Upper middle income
Latin America & Caribbean,Mexico,2015,660400,1943950.0115,33.9720669818263,Upper middle income
Latin America & Caribbean,Mexico,2016,659483.9844,1943950.0115,33.9249456261031,Upper middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1990,640,,,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1991,636.1000061,699.9993,90.8715203143775,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1992,636.3999939,699.9993,90.9143757572329,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1993,636.6999817,699.9993,90.9572312000883,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1994,636.8999863,699.9993,90.9858033143748,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1995,637.2000122,699.9993,91.0286642000928,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1996,637.5,699.9993,91.0715196429482,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1997,637.7000046,699.9993,91.1000917572346,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1998,637.9999924,699.9993,91.1429472000901,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",1999,638.3000183,699.9993,91.1858080858081,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2000,638.6000061,699.9993,91.2286635286635,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2001,638.8000107,699.9993,91.2572356429499,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2002,639.0999985,699.9993,91.3000910858054,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2003,639.3999863,699.9993,91.3429465286608,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2004,639.7000122,699.9993,91.3858074143788,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2005,639.9000168,699.9993,91.4143795286653,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2006,640.1999664,699.9993,91.4572295143724,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2007,640.5000305,699.9993,91.5000958572387,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2008,640.6999969,699.9993,91.5286625143768,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2009,640.9999847,699.9993,91.5715179572322,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2010,641.2999725,699.9993,91.6143734000877,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2011,641.6000366,699.9993,91.657239742954,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2012,641.8000031,699.9993,91.6858064143779,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2013,642.0999908,699.9993,91.7286618429476,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2014,642.3999786,699.9993,91.771517285803,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2015,642.6999664,699.9993,91.8143727286584,Lower middle income
East Asia & Pacific,"Micronesia, Fed. Sts.",2016,643.0000305,699.9993,91.8572390715248,Lower middle income
Europe & Central Asia,Moldova,1990,3190,32870.0008,9.70489784715795,Lower middle income
Europe & Central Asia,Moldova,1991,3190,32870.0008,9.70489784715795,Lower middle income
Europe & Central Asia,Moldova,1992,3200,32870.0008,9.73532072442176,Lower middle income
Europe & Central Asia,Moldova,1993,3205,32950.0059,9.72685713540343,Lower middle income
Europe & Central Asia,Moldova,1994,3210,32940.0085,9.74498837788703,Lower middle income
Europe & Central Asia,Moldova,1995,3215,32930.0111,9.76313062949438,Lower middle income
Europe & Central Asia,Moldova,1996,3220,32930.0111,9.77831434742517,Lower middle income
Europe & Central Asia,Moldova,1997,3225,32919.9878,9.79647993672707,Lower middle income
Europe & Central Asia,Moldova,1998,3230,32909.9904,9.81464886723273,Lower middle income
Europe & Central Asia,Moldova,1999,3235,32899.993,9.83282883981161,Lower middle income
Europe & Central Asia,Moldova,2000,3240,32879.9982,9.85401513799353,Lower middle income
Europe & Central Asia,Moldova,2001,3317.999878,32879.9982,10.0912410573064,Lower middle income
Europe & Central Asia,Moldova,2002,3396.000061,32879.9982,10.3284679042349,Lower middle income
Europe & Central Asia,Moldova,2003,3473.999939,32870.0008,10.5689073758708,Lower middle income
Europe & Central Asia,Moldova,2004,3552.000122,32879.9982,10.8029206704762,Lower middle income
Europe & Central Asia,Moldova,2005,3630,32889.9956,11.0367907741526,Lower middle income
Europe & Central Asia,Moldova,2006,3676.000061,32889.9956,11.1766511181899,Lower middle income
Europe & Central Asia,Moldova,2007,3722.000122,32889.9956,11.3165114622271,Lower middle income
Europe & Central Asia,Moldova,2008,3767.999878,32889.9956,11.4563708789307,Lower middle income
Europe & Central Asia,Moldova,2009,3813.999939,32889.9956,11.596231222968,Lower middle income
Europe & Central Asia,Moldova,2010,3860,32850.006,11.750378371316,Lower middle income
Europe & Central Asia,Moldova,2011,3906.000061,32850.006,11.8904089728325,Lower middle income
Europe & Central Asia,Moldova,2012,3952.000122,32860.0034,12.0267794068457,Lower middle income
Europe & Central Asia,Moldova,2013,3997.999878,32879.9982,12.1593676912063,Lower middle income
Europe & Central Asia,Moldova,2014,4043.999939,32870.0008,12.3030113799085,Lower middle income
Europe & Central Asia,Moldova,2015,4090,32879.9982,12.4391734303684,Lower middle income
Europe & Central Asia,Moldova,2016,4136.000061,32889.9956,12.5752527038952,Lower middle income
Europe & Central Asia,Monaco,1990,,1.9943,,High income
Europe & Central Asia,Monaco,1991,,1.9943,,High income
Europe & Central Asia,Monaco,1992,,1.9943,,High income
Europe & Central Asia,Monaco,1993,,1.9943,,High income
Europe & Central Asia,Monaco,1994,,1.9943,,High income
Europe & Central Asia,Monaco,1995,,1.9943,,High income
Europe & Central Asia,Monaco,1996,,1.9943,,High income
Europe & Central Asia,Monaco,1997,,1.9943,,High income
Europe & Central Asia,Monaco,1998,,1.9943,,High income
Europe & Central Asia,Monaco,1999,,1.9943,,High income
Europe & Central Asia,Monaco,2000,,1.9943,,High income
Europe & Central Asia,Monaco,2001,,1.9943,,High income
Europe & Central Asia,Monaco,2002,,1.9943,,High income
Europe & Central Asia,Monaco,2003,,1.9943,,High income
Europe & Central Asia,Monaco,2004,,1.9943,,High income
Europe & Central Asia,Monaco,2005,,1.9943,,High income
Europe & Central Asia,Monaco,2006,,1.9943,,High income
Europe & Central Asia,Monaco,2007,,1.9943,,High income
Europe & Central Asia,Monaco,2008,,1.9943,,High income
Europe & Central Asia,Monaco,2009,,1.9943,,High income
Europe & Central Asia,Monaco,2010,,1.9943,,High income
Europe & Central Asia,Monaco,2011,,1.9943,,High income
Europe & Central Asia,Monaco,2012,,1.9943,,High income
Europe & Central Asia,Monaco,2013,,1.9943,,High income
Europe & Central Asia,Monaco,2014,,1.9943,,High income
Europe & Central Asia,Monaco,2015,,1.9943,,High income
Europe & Central Asia,Monaco,2016,,1.9943,,High income
East Asia & Pacific,Mongolia,1990,125360,1553560.0108,8.06920872888884,Lower middle income
East Asia & Pacific,Mongolia,1991,124540.9961,1553560.0108,8.01649084903184,Lower middle income
East Asia & Pacific,Mongolia,1992,123722.002,1553560.0108,7.96377359998407,Lower middle income
East Asia & Pacific,Mongolia,1993,122902.998,1553560.0108,7.91105571369024,Lower middle income
East Asia & Pacific,Mongolia,1994,122084.0039,1553560.0108,7.85833846464246,Lower middle income
East Asia & Pacific,Mongolia,1995,121265,1553560.0108,7.80562058478546,Lower middle income
East Asia & Pacific,Mongolia,1996,120445.9961,1553560.0108,7.75290270492846,Lower middle income
East Asia & Pacific,Mongolia,1997,119627.002,1553560.0108,7.70018545588069,Lower middle income
East Asia & Pacific,Mongolia,1998,118807.998,1553560.0108,7.64746756958685,Lower middle income
East Asia & Pacific,Mongolia,1999,117989.0039,1553560.0108,7.59475032053908,Lower middle income
East Asia & Pacific,Mongolia,2000,117170,1553560.0108,7.54203244068208,Lower middle income
East Asia & Pacific,Mongolia,2001,116352.002,1553560.0108,7.48937930888714,Lower middle income
East Asia & Pacific,Mongolia,2002,115534.0039,1553560.0108,7.43672617065537,Lower middle income
East Asia & Pacific,Mongolia,2003,114715.9961,1553560.0108,7.3840724080512,Lower middle income
East Asia & Pacific,Mongolia,2004,113897.998,1553560.0108,7.33141926981943,Lower middle income
East Asia & Pacific,Mongolia,2005,113080,1553560.0108,7.27876613802449,Lower middle income
East Asia & Pacific,Mongolia,2006,116542.4023,1553560.0108,7.50163505045337,Lower middle income
East Asia & Pacific,Mongolia,2007,120004.8047,1553560.0108,7.72450396931909,Lower middle income
East Asia & Pacific,Mongolia,2008,123467.1973,1553560.0108,7.94737225737556,Lower middle income
East Asia & Pacific,Mongolia,2009,126929.5996,1553560.0108,8.17024116980445,Lower middle income
East Asia & Pacific,Mongolia,2010,130392.002,1553560.0108,8.39311008867016,Lower middle income
East Asia & Pacific,Mongolia,2011,129419.1992,1553560.0108,8.33049243674572,Lower middle income
East Asia & Pacific,Mongolia,2012,128446.3965,1553560.0108,8.26787479125811,Lower middle income
East Asia & Pacific,Mongolia,2013,127473.6035,1553560.0108,8.20525777014291,Lower middle income
East Asia & Pacific,Mongolia,2014,126500.8008,1553560.0108,8.1426401246553,Lower middle income
East Asia & Pacific,Mongolia,2015,125527.998,1553560.0108,8.08002247273086,Lower middle income
East Asia & Pacific,Mongolia,2016,124555.1953,1553560.0108,8.01740482724325,Lower middle income
Europe & Central Asia,Montenegro,1990,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1991,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1992,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1993,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1994,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1995,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1996,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1997,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1998,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,1999,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2000,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2001,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2002,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2003,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2004,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2005,6260,13449.9995,46.5427526595819,Upper middle income
Europe & Central Asia,Montenegro,2006,6662.000122,13449.9995,49.5316012613978,Upper middle income
Europe & Central Asia,Montenegro,2007,7064.000244,13449.9995,52.5204498632137,Upper middle income
Europe & Central Asia,Montenegro,2008,7465.999756,13449.9995,55.5092939297135,Upper middle income
Europe & Central Asia,Montenegro,2009,7867.999878,13449.9995,58.4981425315295,Upper middle income
Europe & Central Asia,Montenegro,2010,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2011,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2012,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2013,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2014,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2015,8270,13449.9995,61.4869911333454,Upper middle income
Europe & Central Asia,Montenegro,2016,8270,13449.9995,61.4869911333454,Upper middle income
Middle East & North Africa,Morocco,1990,49540,446299.994,11.1001569944005,Lower middle income
Middle East & North Africa,Morocco,1991,49578.99902,446299.994,11.1088952916275,Lower middle income
Middle East & North Africa,Morocco,1992,49617.99805,446299.994,11.1176335910952,Lower middle income
Middle East & North Africa,Morocco,1993,49657.00195,446299.994,11.1263729817572,Lower middle income
Middle East & North Africa,Morocco,1994,49696.00098,446299.994,11.1351112812249,Lower middle income
Middle East & North Africa,Morocco,1995,49735,446299.994,11.1438495784519,Lower middle income
Middle East & North Africa,Morocco,1996,49773.99902,446299.994,11.152587875679,Lower middle income
Middle East & North Africa,Morocco,1997,49812.99805,446299.994,11.1613261751467,Lower middle income
Middle East & North Africa,Morocco,1998,49852.00195,446299.994,11.1700655658086,Lower middle income
Middle East & North Africa,Morocco,1999,49891.00098,446299.994,11.1788038652763,Lower middle income
Middle East & North Africa,Morocco,2000,49930,446299.994,11.1875421625034,Lower middle income
Middle East & North Africa,Morocco,2001,50746.00098,446299.994,11.3703790415018,Lower middle income
Middle East & North Africa,Morocco,2002,51562.00195,446299.994,11.5532159182597,Lower middle income
Middle East & North Africa,Morocco,2003,52377.99805,446299.994,11.7360517038232,Lower middle income
Middle East & North Africa,Morocco,2004,53193.99902,446299.994,11.9188885805811,Lower middle income
Middle East & North Africa,Morocco,2005,54010,446299.994,12.1017254595795,Lower middle income
Middle East & North Africa,Morocco,2006,54552.00195,446299.994,12.223168873715,Lower middle income
Middle East & North Africa,Morocco,2007,55093.99902,446299.994,12.3446111944156,Lower middle income
Middle East & North Africa,Morocco,2008,55636.00098,446299.994,12.4660546107917,Lower middle income
Middle East & North Africa,Morocco,2009,56177.99805,446299.994,12.5874969314922,Lower middle income
Middle East & North Africa,Morocco,2010,56720,446299.994,12.7089403456277,Lower middle income
Middle East & North Africa,Morocco,2011,56640,446299.994,12.6910151829399,Lower middle income
Middle East & North Africa,Morocco,2012,56560,446299.994,12.6730900202522,Lower middle income
Middle East & North Africa,Morocco,2013,56480,446299.994,12.6551648575644,Lower middle income
Middle East & North Africa,Morocco,2014,56400,446299.994,12.6372396948766,Lower middle income
Middle East & North Africa,Morocco,2015,56320,446299.994,12.6193145321889,Lower middle income
Middle East & North Africa,Morocco,2016,56240,446299.994,12.6013893695011,Lower middle income
Sub-Saharan Africa,Mozambique,1990,433780,786379.9958,55.1616269890878,Low income
Sub-Saharan Africa,Mozambique,1991,431590,786379.9958,54.8831356729688,Low income
Sub-Saharan Africa,Mozambique,1992,429400,786379.9958,54.6046443568498,Low income
Sub-Saharan Africa,Mozambique,1993,427210,786379.9958,54.3261530407308,Low income
Sub-Saharan Africa,Mozambique,1994,425020,786379.9958,54.0476617246117,Low income
Sub-Saharan Africa,Mozambique,1995,422830,786379.9958,53.7691704084927,Low income
Sub-Saharan Africa,Mozambique,1996,420640,786379.9958,53.4906790923737,Low income
Sub-Saharan Africa,Mozambique,1997,418450,786379.9958,53.2121877762547,Low income
Sub-Saharan Africa,Mozambique,1998,416260,786379.9958,52.9336964601357,Low income
Sub-Saharan Africa,Mozambique,1999,414070,786379.9958,52.6552051440167,Low income
Sub-Saharan Africa,Mozambique,2000,411880,786379.9958,52.3767138278977,Low income
Sub-Saharan Africa,Mozambique,2001,409661.9922,786379.9958,52.094660900325,Low income
Sub-Saharan Africa,Mozambique,2002,407443.9844,786379.9958,51.8126079727523,Low income
Sub-Saharan Africa,Mozambique,2003,405226.0156,786379.9958,51.530560004614,Low income
Sub-Saharan Africa,Mozambique,2004,403008.0078,786379.9958,51.2485070770413,Low income
Sub-Saharan Africa,Mozambique,2005,400790,786379.9958,50.9664541494686,Low income
Sub-Saharan Africa,Mozambique,2006,398576.0156,786379.9958,50.6849128574946,Low income
Sub-Saharan Africa,Mozambique,2007,396361.9922,786379.9958,50.4033666060863,Low income
Sub-Saharan Africa,Mozambique,2008,394148.0078,786379.9958,50.1218253141124,Low income
Sub-Saharan Africa,Mozambique,2009,391933.9844,786379.9958,49.840279062704,Low income
Sub-Saharan Africa,Mozambique,2010,389720,786379.9958,49.5587377707301,Low income
Sub-Saharan Africa,Mozambique,2011,387656.0156,786379.9958,49.2962712264355,Low income
Sub-Saharan Africa,Mozambique,2012,385591.9922,786379.9958,49.0337997227065,Low income
Sub-Saharan Africa,Mozambique,2013,383528.0078,786379.9958,48.771333178412,Low income
Sub-Saharan Africa,Mozambique,2014,381463.9844,786379.9958,48.508861674683,Low income
Sub-Saharan Africa,Mozambique,2015,379400,786379.9958,48.2463951303884,Low income
Sub-Saharan Africa,Mozambique,2016,377336.0156,786379.9958,47.9839285860939,Low income
East Asia & Pacific,Myanmar,1990,392180,653540.0095,60.008567845761,Lower middle income
East Asia & Pacific,Myanmar,1991,387830,653540.0095,59.3429620776722,Lower middle income
East Asia & Pacific,Myanmar,1992,383480,653540.0095,58.6773563095834,Lower middle income
East Asia & Pacific,Myanmar,1993,379130,653540.0095,58.0117505414946,Lower middle income
East Asia & Pacific,Myanmar,1994,374780,653540.0095,57.3461447734058,Lower middle income
East Asia & Pacific,Myanmar,1995,370430,653540.0095,56.680539005317,Lower middle income
East Asia & Pacific,Myanmar,1996,366080,653540.0095,56.0149332372282,Lower middle income
East Asia & Pacific,Myanmar,1997,361730,653540.0095,55.3493274691394,Lower middle income
East Asia & Pacific,Myanmar,1998,357380,653540.0095,54.6837217010507,Lower middle income
East Asia & Pacific,Myanmar,1999,353030,653540.0095,54.0181159329619,Lower middle income
East Asia & Pacific,Myanmar,2000,348680,653540.0095,53.3525101648731,Lower middle income
East Asia & Pacific,Myanmar,2001,345586.0156,653540.0095,52.8790908860187,Lower middle income
East Asia & Pacific,Myanmar,2002,342491.9922,653540.0095,52.4056656396643,Lower middle income
East Asia & Pacific,Myanmar,2003,339398.0078,653540.0095,51.9322463608098,Lower middle income
East Asia & Pacific,Myanmar,2004,336303.9844,653419.9889,51.4682731035136,Lower middle income
East Asia & Pacific,Myanmar,2005,333210,653360.0045,50.9994486508242,Lower middle income
East Asia & Pacific,Myanmar,2006,330113.9844,653470.0018,50.517083185256,Lower middle income
East Asia & Pacific,Myanmar,2007,327018.0078,653519.9888,50.0394805674535,Lower middle income
East Asia & Pacific,Myanmar,2008,323921.9922,653309.9916,49.5816681766482,Lower middle income
East Asia & Pacific,Myanmar,2009,320825.9961,653299.9942,49.1085257842177,Lower middle income
East Asia & Pacific,Myanmar,2010,317730,653260.0046,48.6376018373496,Lower middle income
East Asia & Pacific,Myanmar,2011,312265.9961,653289.9968,47.7989863046377,Lower middle income
East Asia & Pacific,Myanmar,2012,306801.9922,653150.0073,46.9726691833415,Lower middle income
East Asia & Pacific,Myanmar,2013,301338.0078,653079.9996,46.1410559172788,Lower middle income
East Asia & Pacific,Myanmar,2014,295874.0039,653079.9996,45.3044043733107,Lower middle income
East Asia & Pacific,Myanmar,2015,290410,653079.9996,44.4677528293427,Lower middle income
East Asia & Pacific,Myanmar,2016,284945.9961,653079.9996,43.6311012853746,Lower middle income
Sub-Saharan Africa,Namibia,1990,87620,823290.0081,10.6426652987336,Upper middle income
Sub-Saharan Africa,Namibia,1991,86890,823290.0081,10.5539966652244,Upper middle income
Sub-Saharan Africa,Namibia,1992,86160,823290.0081,10.4653280317152,Upper middle income
Sub-Saharan Africa,Namibia,1993,85430,823290.0081,10.3766593982061,Upper middle income
Sub-Saharan Africa,Namibia,1994,84700,823290.0081,10.2879907646969,Upper middle income
Sub-Saharan Africa,Namibia,1995,83970,823290.0081,10.1993221311877,Upper middle income
Sub-Saharan Africa,Namibia,1996,83240,823290.0081,10.1106534976785,Upper middle income
Sub-Saharan Africa,Namibia,1997,82510,823290.0081,10.0219848641693,Upper middle income
Sub-Saharan Africa,Namibia,1998,81780,823290.0081,9.93331623066008,Upper middle income
Sub-Saharan Africa,Namibia,1999,81050,823290.0081,9.84464759715089,Upper middle income
Sub-Saharan Africa,Namibia,2000,80320,823290.0081,9.75597896364169,Upper middle income
Sub-Saharan Africa,Namibia,2001,79577.99805,823290.0081,9.6658525266997,Upper middle income
Sub-Saharan Africa,Namibia,2002,78836.00098,823290.0081,9.57572668250144,Upper middle income
Sub-Saharan Africa,Namibia,2003,78093.99902,823290.0081,9.48560024434481,Upper middle income
Sub-Saharan Africa,Namibia,2004,77352.00195,823290.0081,9.39547440014656,Upper middle income
Sub-Saharan Africa,Namibia,2005,76610,823290.0081,9.30534796320456,Upper middle income
Sub-Saharan Africa,Namibia,2006,75867.99805,823290.0081,9.21522152626256,Upper middle income
